#name     Ra     Dec
ECO03077 176.777 13.707  
ECO03078 176.783 29.577  
ECO06985 176.784 29.624  
ECO02820 176.784 19.702  
ECO05741 176.792 10.518  
ECO01740 176.793 20.602  
ECO01329 176.802 41.165  
ECO00432 176.804  2.534  
ECO05742 176.812 16.564  
ECO05740 176.813 19.176  
ECO07115 176.816 29.584  
ECO10784 176.817  9.539  
ECO08667 176.818 26.834  
ECO08087 176.820 15.323  
ECO00146 176.832 15.475  
ECO00331 176.847 23.366  
ECO09659 176.849 42.131  
ECO02801 176.855 19.392  
ECO07954 176.855 12.211  
ECO03079 176.859 43.758  
ECO11686 176.868 18.054  
ECO08187 176.879 19.872  
ECO03080 176.883  2.787  
ECO00333 176.898 23.918  
ECO00768 176.906 20.150  
ECO02853 176.909 20.566  
ECO03081 176.914 19.939  
ECO01741 176.929 20.975  
ECO02534 176.946 19.082  
ECO01330 176.996 10.141  
ECO03082 177.001  4.488  
ECO08971 177.012 30.440  
ECO03083 177.014 30.359  
ECO03084 177.014 20.006  
ECO08293 177.016 21.519  
ECO11926 177.029  7.350  
ECO03085 177.037 12.915  
ECO02528 177.049 19.157  
ECO03086 177.053 13.208  
ECO01382 177.054 21.494  
ECO08164 177.055 19.448  
ECO01742 177.063 16.638  
ECO02786 177.077 18.938  
ECO03088 177.084 12.717  
ECO00280 177.097 10.440  
ECO01745 177.104 21.228  
ECO08149 177.107 18.940  
ECO01163 177.110 20.389  
ECO11724 177.115 21.156  
ECO12387 177.115  8.308  
ECO03089 177.115 12.728  
ECO11696 177.128 12.730  
ECO03090 177.135 12.706  
ECO01746 177.139 20.683  
ECO07231 177.157  0.025  
ECO03091 177.159 32.641  
ECO08270 177.183 21.190  
ECO03092 177.183 14.052  
ECO05743 177.191 29.641  
ECO02830 177.199 20.167  
ECO08277 177.224 21.294  
ECO10785 177.230  4.165  
ECO11924 177.240  6.964  
ECO12143 177.243 31.305  
ECO02561 177.243 20.376  
ECO03093 177.248 35.016  
ECO02783 177.261 18.853  
ECO01383 177.263 13.681  
ECO03094 177.268 27.334  
ECO01384 177.268 35.040  
ECO05744 177.269 48.750  
ECO10140 177.273 27.251  
ECO02529 177.278 19.168 
